1061190,2022-07-08T15:08:08.000-05:00,
1038790,2022-07-08T16:47:29.000-05:00,
1097018,2022-07-08T17:46:45.000-05:00,
1088317,2022-07-08T19:14:23.000-05:00,
1111503,2022-07-08T19:15:47.000-05:00,
1117078,2022-07-08T19:55:01.000-05:00,
1098892,2022-07-08T20:32:45.000-05:00,
1110733,2022-07-08T20:43:18.000-05:00,
1116413,2022-07-08T20:47:46.000-05:00,
1058315,2022-07-08T21:26:17.000-05:00,
1070468,2022-07-08T23:14:22.000-05:00,
1105033,2022-07-09T02:03:14.000-05:00,
1115122,2022-07-09T02:35:32.000-05:00,
1111183,2022-07-09T02:35:34.000-05:00,
1112443,2022-07-09T02:43:36.000-05:00,
1074097,2022-07-09T03:50:13.000-05:00,
1097039,2022-07-09T04:35:36.000-05:00,
1061329,2022-07-09T04:50:00.000-05:00,
1084260,2022-07-09T05:01:22.000-05:00,
1107217,2022-07-09T05:22:23.000-05:00,
1076727,2022-07-09T05:23:44.000-05:00,
1076776,2022-07-09T05:28:25.000-05:00,
1075202,2022-07-09T05:39:00.000-05:00,
1084453,2022-07-09T05:39:03.000-05:00,
1076787,2022-07-09T05:39:04.000-05:00,
1076803,2022-07-09T05:42:13.000-05:00,
1095741,2022-07-09T05:42:13.000-05:00,
1090377,2022-07-09T05:42:13.000-05:00,
1075367,2022-07-09T05:42:14.000-05:00,
1075314,2022-07-09T05:42:15.000-05:00,
1084584,2022-07-09T05:42:15.000-05:00,
1076825,2022-07-09T05:42:16.000-05:00,
1076826,2022-07-09T05:42:16.000-05:00,
1068224,2022-07-09T05:46:50.000-05:00,
1068359,2022-07-09T05:46:50.000-05:00,
1068281,2022-07-09T05:46:50.000-05:00,
1068334,2022-07-09T05:46:51.000-05:00,
1068267,2022-07-09T05:46:51.000-05:00,
1068197,2022-07-09T05:46:51.000-05:00,
1068177,2022-07-09T05:46:51.000-05:00,
1068174,2022-07-09T05:46:51.000-05:00,
1068323,2022-07-09T05:46:51.000-05:00,
1068156,2022-07-09T05:46:51.000-05:00,
1067073,2022-07-09T05:46:51.000-05:00,
1068161,2022-07-09T05:46:52.000-05:00,
1072167,2022-07-09T07:02:50.000-05:00,
1072194,2022-07-09T07:02:50.000-05:00,
1072247,2022-07-09T07:02:50.000-05:00,
1105270,2022-07-09T07:02:51.000-05:00,
1075546,2022-07-09T07:02:52.000-05:00,
1116106,2022-07-09T07:02:52.000-05:00,
1075564,2022-07-09T07:02:52.000-05:00,
1076859,2022-07-09T07:02:52.000-05:00,
1080046,2022-07-09T07:02:52.000-05:00,
1069213,2022-07-09T07:02:52.000-05:00,
1069192,2022-07-09T07:02:52.000-05:00,
1069202,2022-07-09T07:02:52.000-05:00,
1075523,2022-07-09T07:03:00.000-05:00,
1070628,2022-07-09T07:03:13.000-05:00,
1070630,2022-07-09T07:03:13.000-05:00,
1070622,2022-07-09T07:03:14.000-05:00,
1072316,2022-07-09T07:03:15.000-05:00,
1072308,2022-07-09T07:03:27.000-05:00,
